     0 -0.1427186E-02  0.4000000E-03 -0.5000000E-04
     0 -0.1382638E-02  0.3340553E-03 -0.5000000E-04
     0 -0.1459572E-02  0.3506765E-03 -0.5000000E-04
     0 -0.1382638E-02  0.3340553E-03 -0.5000000E-04
     0 -0.1354372E-02  0.4000000E-03 -0.5000000E-04
     0 -0.1289372E-02  0.3541576E-03 -0.5000000E-04
     0 -0.1382638E-02  0.3340553E-03 -0.5000000E-04
     0 -0.1390652E-02  0.2650122E-03 -0.5000000E-04
     0 -0.1447608E-02  0.2842700E-03 -0.5000000E-04
     0  0.1270878E-02  0.4000000E-03 -0.5000000E-04
     0  0.1284431E-02  0.3553749E-03 -0.5000000E-04
     0  0.1197939E-02  0.4000000E-03 -0.5000000E-04
     0  0.1500000E-02  0.1925504E-03 -0.5000000E-04
     0  0.1452997E-02  0.1566873E-03 -0.5000000E-04
     0  0.1432048E-02  0.2189084E-03 -0.5000000E-04
     0  0.1500000E-02  0.1210194E-03 -0.5000000E-04
     0  0.1452997E-02  0.1566873E-03 -0.5000000E-04
     0  0.1500000E-02  0.1925504E-03 -0.5000000E-04
     0  0.1500000E-02 -0.1540194E-03 -0.5000000E-04
     0  0.1443285E-02 -0.1358238E-03 -0.5000000E-04
     0  0.1500000E-02 -0.9509309E-04 -0.5000000E-04
     0  0.1428651E-02 -0.2833406E-03 -0.5000000E-04
     0  0.1500000E-02 -0.3251849E-03 -0.5000000E-04
     0  0.1430715E-02 -0.3450646E-03 -0.5000000E-04
     0  0.1428651E-02 -0.2833406E-03 -0.5000000E-04
     0  0.1430715E-02 -0.3450646E-03 -0.5000000E-04
     0  0.1353987E-02 -0.3459637E-03 -0.5000000E-04
     0  0.1500000E-02 -0.2530395E-03 -0.5000000E-04
     0  0.1428651E-02 -0.2833406E-03 -0.5000000E-04
     0  0.1447514E-02 -0.2039883E-03 -0.5000000E-04
     0  0.9354214E-03 -0.4000000E-03 -0.5000000E-04
     0  0.9668496E-03 -0.3434329E-03 -0.5000000E-04
     0  0.9777189E-03 -0.4000000E-03 -0.5000000E-04
     0  0.9354214E-03 -0.4000000E-03 -0.5000000E-04
     0  0.9179176E-03 -0.3393450E-03 -0.5000000E-04
     0  0.9668496E-03 -0.3434329E-03 -0.5000000E-04
     0  0.9013652E-03 -0.4000000E-03 -0.5000000E-04
     0  0.9179176E-03 -0.3393450E-03 -0.5000000E-04
     0  0.9354214E-03 -0.4000000E-03 -0.5000000E-04
     0  0.1043416E-02 -0.1979250E-04 -0.5000000E-04
     0  0.1095549E-02 -0.8806214E-04 -0.5000000E-04
     0  0.1028152E-02 -0.1104349E-03 -0.5000000E-04
     0  0.1072493E-02 -0.1787597E-03 -0.5000000E-04
     0  0.1005705E-02 -0.1975493E-03 -0.5000000E-04
     0  0.1028152E-02 -0.1104349E-03 -0.5000000E-04
     0  0.1149405E-02 -0.1556476E-03 -0.5000000E-04
     0  0.1072493E-02 -0.1787597E-03 -0.5000000E-04
     0  0.1095549E-02 -0.8806214E-04 -0.5000000E-04
     0  0.1072493E-02 -0.1787597E-03 -0.5000000E-04
     0  0.1028152E-02 -0.1104349E-03 -0.5000000E-04
     0  0.1095549E-02 -0.8806214E-04 -0.5000000E-04
     0  0.1117765E-02  0.1724936E-03 -0.5000000E-04
     0  0.1188094E-02  0.1392267E-03 -0.5000000E-04
     0  0.1137524E-02  0.7805065E-04 -0.5000000E-04
     0  0.1056593E-02  0.8504071E-04 -0.5000000E-04
     0  0.1117765E-02  0.1724936E-03 -0.5000000E-04
     0  0.1137524E-02  0.7805065E-04 -0.5000000E-04
     0  0.1039954E-02  0.1905315E-03 -0.5000000E-04
     0  0.1117765E-02  0.1724936E-03 -0.5000000E-04
     0  0.1056593E-02  0.8504071E-04 -0.5000000E-04
     0  0.5630751E-03  0.4000000E-03 -0.5000000E-04
     0  0.5480821E-03  0.3441379E-03 -0.5000000E-04
     0  0.5234437E-03  0.4000000E-03 -0.5000000E-04
     0  0.5254932E-03 -0.4000000E-03 -0.5000000E-04
     0  0.5649075E-03 -0.3287418E-03 -0.5000000E-04
     0  0.6018758E-03 -0.4000000E-03 -0.5000000E-04
     0  0.5254932E-03 -0.4000000E-03 -0.5000000E-04
     0  0.4882230E-03 -0.3339320E-03 -0.5000000E-04
     0  0.5649075E-03 -0.3287418E-03 -0.5000000E-04
     0  0.4519207E-03 -0.4000000E-03 -0.5000000E-04
     0  0.4882230E-03 -0.3339320E-03 -0.5000000E-04
     0  0.5254932E-03 -0.4000000E-03 -0.5000000E-04
     0  0.2224039E-03  0.4000000E-03 -0.5000000E-04
     0  0.1823307E-03  0.3180208E-03 -0.5000000E-04
     0  0.1846379E-03  0.4000000E-03 -0.5000000E-04
     0  0.2457509E-03  0.3281674E-03 -0.5000000E-04
     0  0.2088122E-03  0.2355863E-03 -0.5000000E-04
     0  0.1823307E-03  0.3180208E-03 -0.5000000E-04
     0  0.2224039E-03  0.4000000E-03 -0.5000000E-04
     0  0.2457509E-03  0.3281674E-03 -0.5000000E-04
     0  0.1823307E-03  0.3180208E-03 -0.5000000E-04
     0  0.2590839E-03  0.4000000E-03 -0.5000000E-04
     0  0.2457509E-03  0.3281674E-03 -0.5000000E-04
     0  0.2224039E-03  0.4000000E-03 -0.5000000E-04
     0  0.1149084E-03 -0.4000000E-03 -0.5000000E-04
     0  0.1468812E-03 -0.3399458E-03 -0.5000000E-04
     0  0.1534079E-03 -0.4000000E-03 -0.5000000E-04
     0  0.3962503E-04 -0.4000000E-03 -0.5000000E-04
     0  0.8105020E-04 -0.3485729E-03 -0.5000000E-04
     0  0.7756246E-04 -0.4000000E-03 -0.5000000E-04
     0  0.1149084E-03 -0.4000000E-03 -0.5000000E-04
     0  0.8105020E-04 -0.3485729E-03 -0.5000000E-04
     0  0.1468812E-03 -0.3399458E-03 -0.5000000E-04
     0  0.7756246E-04 -0.4000000E-03 -0.5000000E-04
     0  0.8105020E-04 -0.3485729E-03 -0.5000000E-04
     0  0.1149084E-03 -0.4000000E-03 -0.5000000E-04
     0 -0.2592657E-03 -0.4000000E-03 -0.5000000E-04
     0 -0.2428799E-03 -0.3455724E-03 -0.5000000E-04
     0 -0.2224039E-03 -0.4000000E-03 -0.5000000E-04
     0 -0.2471963E-03 -0.2377219E-03 -0.5000000E-04
     0 -0.1927893E-03 -0.3171317E-03 -0.5000000E-04
     0 -0.2428799E-03 -0.3455724E-03 -0.5000000E-04
     0 -0.1927893E-03 -0.3171317E-03 -0.5000000E-04
     0 -0.2224039E-03 -0.4000000E-03 -0.5000000E-04
     0 -0.2428799E-03 -0.3455724E-03 -0.5000000E-04
     0 -0.2224039E-03 -0.4000000E-03 -0.5000000E-04
     0 -0.1927893E-03 -0.3171317E-03 -0.5000000E-04
     0 -0.1847777E-03 -0.4000000E-03 -0.5000000E-04
     0 -0.2651336E-03  0.4000000E-03 -0.5000000E-04
     0 -0.2865675E-03  0.3443021E-03 -0.5000000E-04
     0 -0.3026693E-03  0.4000000E-03 -0.5000000E-04
     0 -0.6402507E-03  0.4000000E-03 -0.5000000E-04
     0 -0.6398025E-03  0.3456736E-03 -0.5000000E-04
     0 -0.6786256E-03  0.4000000E-03 -0.5000000E-04
     0 -0.6018758E-03  0.4000000E-03 -0.5000000E-04
     0 -0.6398025E-03  0.3456736E-03 -0.5000000E-04
     0 -0.6402507E-03  0.4000000E-03 -0.5000000E-04
     0 -0.7200650E-03  0.3353708E-03 -0.5000000E-04
     0 -0.6786256E-03  0.4000000E-03 -0.5000000E-04
     0 -0.6398025E-03  0.3456736E-03 -0.5000000E-04
     0 -0.6786256E-03  0.4000000E-03 -0.5000000E-04
     0 -0.7200650E-03  0.3353708E-03 -0.5000000E-04
     0 -0.7166549E-03  0.4000000E-03 -0.5000000E-04
     0 -0.5812365E-03  0.3280275E-03 -0.5000000E-04
     0 -0.6241711E-03  0.2471146E-03 -0.5000000E-04
     0 -0.6398025E-03  0.3456736E-03 -0.5000000E-04
     0 -0.6018758E-03  0.4000000E-03 -0.5000000E-04
     0 -0.5812365E-03  0.3280275E-03 -0.5000000E-04
     0 -0.6398025E-03  0.3456736E-03 -0.5000000E-04
     0 -0.5601214E-03  0.4000000E-03 -0.5000000E-04
     0 -0.5812365E-03  0.3280275E-03 -0.5000000E-04
     0 -0.6018758E-03  0.4000000E-03 -0.5000000E-04
     0 -0.9381772E-03  0.4000000E-03 -0.5000000E-04
     0 -0.9685608E-03  0.3380177E-03 -0.5000000E-04
     0 -0.9777189E-03  0.4000000E-03 -0.5000000E-04
     0  0.1441174E-02 -0.6211949E-04 -0.5000000E-04
     0  0.1500000E-02 -0.9509309E-04 -0.5000000E-04
     0  0.1443285E-02 -0.1358238E-03 -0.5000000E-04
     0  0.1500000E-02 -0.9509309E-04 -0.5000000E-04
     0  0.1441174E-02 -0.6211949E-04 -0.5000000E-04
     0  0.1500000E-02 -0.2436046E-04 -0.5000000E-04
     0  0.1016079E-02 -0.4000000E-03 -0.5000000E-04
     0  0.1023355E-02 -0.3582326E-03 -0.5000000E-04
     0  0.1054440E-02 -0.4000000E-03 -0.5000000E-04
     0  0.1023355E-02 -0.3582326E-03 -0.5000000E-04
     0  0.9777189E-03 -0.4000000E-03 -0.5000000E-04
     0  0.9668496E-03 -0.3434329E-03 -0.5000000E-04
     0  0.9777189E-03 -0.4000000E-03 -0.5000000E-04
     0  0.1023355E-02 -0.3582326E-03 -0.5000000E-04
     0  0.1016079E-02 -0.4000000E-03 -0.5000000E-04
     0  0.9631315E-03 -0.2740690E-03 -0.5000000E-04
     0  0.9668496E-03 -0.3434329E-03 -0.5000000E-04
     0  0.9179176E-03 -0.3393450E-03 -0.5000000E-04
     0  0.9013652E-03 -0.4000000E-03 -0.5000000E-04
     0  0.8553883E-03 -0.3411138E-03 -0.5000000E-04
     0  0.9179176E-03 -0.3393450E-03 -0.5000000E-04
     0  0.8278205E-03 -0.4000000E-03 -0.5000000E-04
     0  0.8553883E-03 -0.3411138E-03 -0.5000000E-04
     0  0.9013652E-03 -0.4000000E-03 -0.5000000E-04
     0  0.1119659E-02 -0.2477879E-03 -0.5000000E-04
     0  0.1201426E-02 -0.2256155E-03 -0.5000000E-04
     0  0.1169986E-02 -0.3208194E-03 -0.5000000E-04
     0  0.1036485E-02 -0.2730765E-03 -0.5000000E-04
     0  0.1005705E-02 -0.1975493E-03 -0.5000000E-04
     0  0.1072493E-02 -0.1787597E-03 -0.5000000E-04
     0  0.1005705E-02 -0.1975493E-03 -0.5000000E-04
     0  0.1036485E-02 -0.2730765E-03 -0.5000000E-04
     0  0.9631315E-03 -0.2740690E-03 -0.5000000E-04
     0  0.1036485E-02 -0.2730765E-03 -0.5000000E-04
     0  0.9668496E-03 -0.3434329E-03 -0.5000000E-04
     0  0.9631315E-03 -0.2740690E-03 -0.5000000E-04
     0  0.1131020E-02 -0.4000000E-03 -0.5000000E-04
     0  0.1169986E-02 -0.3208194E-03 -0.5000000E-04
     0  0.1204120E-02 -0.4000000E-03 -0.5000000E-04
     0  0.1204120E-02 -0.4000000E-03 -0.5000000E-04
     0  0.1169986E-02 -0.3208194E-03 -0.5000000E-04
     0  0.1239882E-02 -0.3575923E-03 -0.5000000E-04
     0  0.1120949E-02  0.4000000E-03 -0.5000000E-04
     0  0.1062393E-02  0.3473998E-03 -0.5000000E-04
     0  0.1047459E-02  0.4000000E-03 -0.5000000E-04
     0  0.1009856E-02  0.4000000E-03 -0.5000000E-04
     0  0.1062393E-02  0.3473998E-03 -0.5000000E-04
     0  0.1023814E-02  0.2907182E-03 -0.5000000E-04
     0  0.1047459E-02  0.4000000E-03 -0.5000000E-04
     0  0.1062393E-02  0.3473998E-03 -0.5000000E-04
     0  0.1009856E-02  0.4000000E-03 -0.5000000E-04
     0  0.8964058E-03  0.4000000E-03 -0.5000000E-04
     0  0.8736559E-03  0.3566415E-03 -0.5000000E-04
     0  0.8232029E-03  0.4000000E-03 -0.5000000E-04
     0  0.9730946E-03  0.4000000E-03 -0.5000000E-04
     0  0.8736559E-03  0.3566415E-03 -0.5000000E-04
     0  0.8964058E-03  0.4000000E-03 -0.5000000E-04
     0  0.1366996E-02 -0.2253208E-03 -0.5000000E-04
     0  0.1329995E-02 -0.2825704E-03 -0.5000000E-04
     0  0.1285244E-02 -0.2167317E-03 -0.5000000E-04
     0  0.1366996E-02 -0.2253208E-03 -0.5000000E-04
     0  0.1393478E-02 -0.1655389E-03 -0.5000000E-04
     0  0.1447514E-02 -0.2039883E-03 -0.5000000E-04
     0  0.1329995E-02 -0.2825704E-03 -0.5000000E-04
     0  0.1250057E-02 -0.2791255E-03 -0.5000000E-04
     0  0.1285244E-02 -0.2167317E-03 -0.5000000E-04
     0  0.1250057E-02 -0.2791255E-03 -0.5000000E-04
     0  0.1239882E-02 -0.3575923E-03 -0.5000000E-04
     0  0.1169986E-02 -0.3208194E-03 -0.5000000E-04
     0  0.1250057E-02 -0.2791255E-03 -0.5000000E-04
     0  0.1329995E-02 -0.2825704E-03 -0.5000000E-04
     0  0.1294848E-02 -0.3441519E-03 -0.5000000E-04
     0  0.1239882E-02 -0.3575923E-03 -0.5000000E-04
     0  0.1250057E-02 -0.2791255E-03 -0.5000000E-04
     0  0.1294848E-02 -0.3441519E-03 -0.5000000E-04
     0  0.1285244E-02 -0.2167317E-03 -0.5000000E-04
     0  0.1250057E-02 -0.2791255E-03 -0.5000000E-04
     0  0.1201426E-02 -0.2256155E-03 -0.5000000E-04
     0  0.1250057E-02 -0.2791255E-03 -0.5000000E-04
     0  0.1169986E-02 -0.3208194E-03 -0.5000000E-04
     0  0.1201426E-02 -0.2256155E-03 -0.5000000E-04
     0  0.1043416E-02 -0.1979250E-04 -0.5000000E-04
     0  0.1111980E-02  0.4574739E-06 -0.5000000E-04
     0  0.1095549E-02 -0.8806214E-04 -0.5000000E-04
     0  0.1111980E-02  0.4574739E-06 -0.5000000E-04
     0  0.1137524E-02  0.7805065E-04 -0.5000000E-04
     0  0.1185257E-02  0.1081286E-04 -0.5000000E-04
     0  0.1039954E-02  0.1905315E-03 -0.5000000E-04
     0  0.1091603E-02  0.2649487E-03 -0.5000000E-04
     0  0.1117765E-02  0.1724936E-03 -0.5000000E-04
     0  0.1091603E-02  0.2649487E-03 -0.5000000E-04
     0  0.1039954E-02  0.1905315E-03 -0.5000000E-04
     0  0.1023814E-02  0.2907182E-03 -0.5000000E-04
     0  0.1137524E-02  0.7805065E-04 -0.5000000E-04
     0  0.1220551E-02  0.7555218E-04 -0.5000000E-04
     0  0.1185257E-02  0.1081286E-04 -0.5000000E-04
     0  0.1188094E-02  0.1392267E-03 -0.5000000E-04
     0  0.1220551E-02  0.7555218E-04 -0.5000000E-04
     0  0.1137524E-02  0.7805065E-04 -0.5000000E-04
     0  0.1170607E-02 -0.6811498E-04 -0.5000000E-04
     0  0.1149405E-02 -0.1556476E-03 -0.5000000E-04
     0  0.1095549E-02 -0.8806214E-04 -0.5000000E-04
     0  0.1170607E-02 -0.6811498E-04 -0.5000000E-04
     0  0.1095549E-02 -0.8806214E-04 -0.5000000E-04
     0  0.1111980E-02  0.4574739E-06 -0.5000000E-04
     0  0.1185257E-02  0.1081286E-04 -0.5000000E-04
     0  0.1170607E-02 -0.6811498E-04 -0.5000000E-04
     0  0.1111980E-02  0.4574739E-06 -0.5000000E-04
     0  0.1390513E-02  0.2651038E-03 -0.5000000E-04
     0  0.1304054E-02  0.2730229E-03 -0.5000000E-04
     0  0.1369498E-02  0.3357833E-03 -0.5000000E-04
     0  0.1352429E-02  0.2108588E-03 -0.5000000E-04
     0  0.1390513E-02  0.2651038E-03 -0.5000000E-04
     0  0.1432048E-02  0.2189084E-03 -0.5000000E-04
     0  0.1390513E-02  0.2651038E-03 -0.5000000E-04
     0  0.1352429E-02  0.2108588E-03 -0.5000000E-04
     0  0.1304054E-02  0.2730229E-03 -0.5000000E-04
     0  0.1352429E-02  0.2108588E-03 -0.5000000E-04
     0  0.1283803E-02  0.2057388E-03 -0.5000000E-04
     0  0.1304054E-02  0.2730229E-03 -0.5000000E-04
     0  0.6314054E-03  0.2455478E-03 -0.5000000E-04
     0  0.5822066E-03  0.2938542E-03 -0.5000000E-04
     0  0.6586102E-03  0.3159153E-03 -0.5000000E-04
     0  0.6736758E-03  0.4000000E-03 -0.5000000E-04
     0  0.7219669E-03  0.3391958E-03 -0.5000000E-04
     0  0.6586102E-03  0.3159153E-03 -0.5000000E-04
     0  0.7460276E-03  0.4000000E-03 -0.5000000E-04
     0  0.7219669E-03  0.3391958E-03 -0.5000000E-04
     0  0.6736758E-03  0.4000000E-03 -0.5000000E-04
     0  0.5822066E-03  0.2938542E-03 -0.5000000E-04
     0  0.6042695E-03  0.3589846E-03 -0.5000000E-04
     0  0.6586102E-03  0.3159153E-03 -0.5000000E-04
     0  0.6042695E-03  0.3589846E-03 -0.5000000E-04
     0  0.6736758E-03  0.4000000E-03 -0.5000000E-04
     0  0.6586102E-03  0.3159153E-03 -0.5000000E-04
     0  0.6736758E-03  0.4000000E-03 -0.5000000E-04
     0  0.6042695E-03  0.3589846E-03 -0.5000000E-04
     0  0.5999674E-03  0.4000000E-03 -0.5000000E-04
     0  0.4869496E-03  0.3421548E-03 -0.5000000E-04
     0  0.5234437E-03  0.4000000E-03 -0.5000000E-04
     0  0.5480821E-03  0.3441379E-03 -0.5000000E-04
     0  0.5234437E-03  0.4000000E-03 -0.5000000E-04
     0  0.4869496E-03  0.3421548E-03 -0.5000000E-04
     0  0.4849980E-03  0.4000000E-03 -0.5000000E-04
     0  0.6035663E-03  0.1852023E-03 -0.5000000E-04
     0  0.5535149E-03  0.2254848E-03 -0.5000000E-04
     0  0.6314054E-03  0.2455478E-03 -0.5000000E-04
     0  0.5535149E-03  0.2254848E-03 -0.5000000E-04
     0  0.5822066E-03  0.2938542E-03 -0.5000000E-04
     0  0.6314054E-03  0.2455478E-03 -0.5000000E-04
     0  0.5226147E-03 -0.2606736E-03 -0.5000000E-04
     0  0.5649075E-03 -0.3287418E-03 -0.5000000E-04
     0  0.4882230E-03 -0.3339320E-03 -0.5000000E-04
     0  0.4519207E-03 -0.4000000E-03 -0.5000000E-04
     0  0.4159635E-03 -0.3391490E-03 -0.5000000E-04
     0  0.4882230E-03 -0.3339320E-03 -0.5000000E-04
     0  0.3797023E-03 -0.4000000E-03 -0.5000000E-04
     0  0.4159635E-03 -0.3391490E-03 -0.5000000E-04
     0  0.4519207E-03 -0.4000000E-03 -0.5000000E-04
     0  0.6399960E-03 -0.4000000E-03 -0.5000000E-04
     0  0.6365552E-03 -0.3601290E-03 -0.5000000E-04
     0  0.6786256E-03 -0.4000000E-03 -0.5000000E-04
     0  0.6018758E-03 -0.4000000E-03 -0.5000000E-04
     0  0.6365552E-03 -0.3601290E-03 -0.5000000E-04
     0  0.6399960E-03 -0.4000000E-03 -0.5000000E-04
     0  0.5649075E-03 -0.3287418E-03 -0.5000000E-04
     0  0.5815044E-03 -0.2407262E-03 -0.5000000E-04
     0  0.6368900E-03 -0.2939346E-03 -0.5000000E-04
     0  0.9809253E-03 -0.4737651E-04 -0.5000000E-04
     0  0.1043416E-02 -0.1979250E-04 -0.5000000E-04
     0  0.1028152E-02 -0.1104349E-03 -0.5000000E-04
     0  0.9241409E-03  0.7058253E-05 -0.5000000E-04
     0  0.9809253E-03 -0.4737651E-04 -0.5000000E-04
     0  0.9140671E-03 -0.7219148E-04 -0.5000000E-04
     0  0.1043416E-02 -0.1979250E-04 -0.5000000E-04
     0  0.9886250E-03  0.4130839E-04 -0.5000000E-04
     0  0.1056593E-02  0.8504071E-04 -0.5000000E-04
     0  0.9886250E-03  0.4130839E-04 -0.5000000E-04
     0  0.9241409E-03  0.7058253E-05 -0.5000000E-04
     0  0.9326508E-03  0.9177222E-04 -0.5000000E-04
     0  0.9886250E-03  0.4130839E-04 -0.5000000E-04
     0  0.1043416E-02 -0.1979250E-04 -0.5000000E-04
     0  0.9809253E-03 -0.4737651E-04 -0.5000000E-04
     0  0.9241409E-03  0.7058253E-05 -0.5000000E-04
     0  0.9886250E-03  0.4130839E-04 -0.5000000E-04
     0  0.9809253E-03 -0.4737651E-04 -0.5000000E-04
     0  0.1005705E-02 -0.1975493E-03 -0.5000000E-04
     0  0.9665915E-03 -0.1317350E-03 -0.5000000E-04
     0  0.1028152E-02 -0.1104349E-03 -0.5000000E-04
     0  0.1028152E-02 -0.1104349E-03 -0.5000000E-04
     0  0.9665915E-03 -0.1317350E-03 -0.5000000E-04
     0  0.9809253E-03 -0.4737651E-04 -0.5000000E-04
     0  0.9665915E-03 -0.1317350E-03 -0.5000000E-04
     0  0.9140671E-03 -0.7219148E-04 -0.5000000E-04
     0  0.9809253E-03 -0.4737651E-04 -0.5000000E-04
     0  0.1005705E-02 -0.1975493E-03 -0.5000000E-04
     0  0.9330510E-03 -0.2058540E-03 -0.5000000E-04
     0  0.9665915E-03 -0.1317350E-03 -0.5000000E-04
     0  0.9330510E-03 -0.2058540E-03 -0.5000000E-04
     0  0.1005705E-02 -0.1975493E-03 -0.5000000E-04
     0  0.9631315E-03 -0.2740690E-03 -0.5000000E-04
     0  0.8596389E-03 -0.2535548E-04 -0.5000000E-04
     0  0.9241409E-03  0.7058253E-05 -0.5000000E-04
     0  0.9140671E-03 -0.7219148E-04 -0.5000000E-04
     0  0.6406335E-03  0.2504699E-04 -0.5000000E-04
     0  0.5879641E-03 -0.8654397E-05 -0.5000000E-04
     0  0.6043725E-03  0.7385286E-04 -0.5000000E-04
     0  0.6978332E-03  0.1794686E-04 -0.5000000E-04
     0  0.6406335E-03  0.2504699E-04 -0.5000000E-04
     0  0.6820335E-03  0.8024493E-04 -0.5000000E-04
     0  0.5879641E-03 -0.8654397E-05 -0.5000000E-04
     0  0.6369691E-03 -0.3886086E-04 -0.5000000E-04
     0  0.5743130E-03 -0.9889710E-04 -0.5000000E-04
     0  0.6369691E-03 -0.3886086E-04 -0.5000000E-04
     0  0.5879641E-03 -0.8654397E-05 -0.5000000E-04
     0  0.6406335E-03  0.2504699E-04 -0.5000000E-04
     0  0.6978332E-03  0.1794686E-04 -0.5000000E-04
     0  0.6369691E-03 -0.3886086E-04 -0.5000000E-04
     0  0.6406335E-03  0.2504699E-04 -0.5000000E-04
