         764
   0.4360290E-03  -0.8349193E-03  -0.2000000E-03
   0.4373851E-03  -0.8992743E-03  -0.2000000E-03
   0.6153389E-03  -0.7096143E-03  -0.2000000E-03
   0.6825022E-03  -0.7308835E-03  -0.2000000E-03
   0.6258908E-03  -0.7799107E-03  -0.2000000E-03
   0.4053456E-03  -0.7005705E-03  -0.2000000E-03
   0.4808588E-03  -0.7078793E-03  -0.2000000E-03
   0.6719259E-03  -0.6658195E-03  -0.2000000E-03
   0.7352859E-03  -0.6777571E-03  -0.2000000E-03
   0.5553280E-03  -0.7491286E-03  -0.2000000E-03
   0.5492749E-03  -0.6800906E-03  -0.2000000E-03
   0.2948860E-05  -0.2704142E-05  -0.2000000E-03
   0.6697609E-04  -0.8017144E-06  -0.2000000E-03
   0.3712240E-04  -0.5997896E-04  -0.2000000E-03
   0.6189032E-04  -0.1120539E-03  -0.2000000E-03
   0.1092542E-03  -0.6778863E-04  -0.2000000E-03
   0.1096050E-03  -0.1519683E-03  -0.2000000E-03
   0.1282126E-03  -0.4418366E-05  -0.2000000E-03
   0.1397015E-03  -0.2058689E-03  -0.2000000E-03
   0.1696015E-03  -0.1356908E-03  -0.2000000E-03
   0.2245133E-03  -0.5172182E-04  -0.2000000E-03
   0.2030674E-03   0.1157216E-04  -0.2000000E-03
   0.2559487E-03  -0.4465711E-05  -0.2000000E-03
   0.1780829E-03  -0.6032241E-04  -0.2000000E-03
   0.4576325E-03  -0.3686566E-04  -0.2000000E-03
   0.4365563E-03   0.1876286E-04  -0.2000000E-03
   0.4190964E-03  -0.1754416E-03  -0.2000000E-03
   0.3772292E-03  -0.1105333E-03  -0.2000000E-03
   0.4505559E-03  -0.1071355E-03  -0.2000000E-03
   0.6289896E-03  -0.1911393E-03  -0.2000000E-03
   0.5626589E-03  -0.8681142E-04  -0.2000000E-03
   0.2833906E-03  -0.4382315E-03  -0.2000000E-03
   0.2436434E-03  -0.3739965E-03  -0.2000000E-03
   0.3058031E-03  -0.3664469E-03  -0.2000000E-03
   0.3228784E-03  -0.3018198E-03  -0.2000000E-03
   0.3004352E-03  -0.2408730E-03  -0.2000000E-03
   0.3639798E-03  -0.2503895E-03  -0.2000000E-03
   0.3756569E-03  -0.6442440E-03  -0.2000000E-03
   0.3520981E-03  -0.6982042E-03  -0.2000000E-03
   0.2505230E-03  -0.6421118E-03  -0.2000000E-03
   0.1854044E-03  -0.6374884E-03  -0.2000000E-03
   0.2040690E-03  -0.5793383E-03  -0.2000000E-03
   0.4904650E-04  -0.9329632E-03  -0.2000000E-03
   0.7798402E-04  -0.9969546E-03  -0.2000000E-03
   0.4465587E-05  -0.9999900E-03  -0.2000000E-03
   0.1178961E-03  -0.9289849E-03  -0.2000000E-03
   0.9384604E-04  -0.8630332E-03  -0.2000000E-03
   0.1517621E-03  -0.9884171E-03  -0.2000000E-03
   0.2043884E-03  -0.7834994E-03  -0.2000000E-03
   0.1363590E-03  -0.7859944E-03  -0.2000000E-03
   0.1652874E-03  -0.7083705E-03  -0.2000000E-03
   0.1620508E-03  -0.8553115E-03  -0.2000000E-03
   0.2338313E-03  -0.8544552E-03  -0.2000000E-03
   0.2517847E-03  -0.9139792E-03  -0.2000000E-03
   0.2978571E-03  -0.9546105E-03  -0.2000000E-03
   0.2247030E-03  -0.9744273E-03  -0.2000000E-03
   0.4396700E-03   0.8243018E-03  -0.2000000E-03
   0.4304062E-03   0.9026353E-03  -0.2000000E-03
   0.4982309E-03   0.8670444E-03  -0.2000000E-03
   0.3677877E-03   0.8598483E-03  -0.2000000E-03
   0.3906993E-03   0.7843441E-03  -0.2000000E-03
   0.3601869E-03   0.9328802E-03  -0.2000000E-03
   0.5623985E-03   0.7495451E-03  -0.2000000E-03
   0.5628296E-03   0.8265729E-03  -0.2000000E-03
   0.6214343E-03   0.7834663E-03  -0.2000000E-03
   0.3945438E-03   0.7025150E-03  -0.2000000E-03
   0.3412732E-03   0.7432445E-03  -0.2000000E-03
   0.5033689E-03   0.7868717E-03  -0.2000000E-03
   0.5101269E-03   0.7086512E-03  -0.2000000E-03
   0.2604584E-04   0.5362252E-04  -0.2000000E-03
   0.9017246E-04   0.5756571E-04  -0.2000000E-03
   0.4995250E-04   0.1107903E-03  -0.2000000E-03
   0.4855102E-03   0.7841559E-04  -0.2000000E-03
   0.5120913E-03   0.1393387E-03  -0.2000000E-03
   0.4406516E-03   0.1364408E-03  -0.2000000E-03
   0.4064591E-03   0.7727805E-04  -0.2000000E-03
   0.3713251E-03   0.1608407E-04  -0.2000000E-03
   0.6808652E-03   0.2518289E-03  -0.2000000E-03
   0.5937432E-03   0.2368839E-03  -0.2000000E-03
   0.5489189E-03   0.1899371E-03  -0.2000000E-03
   0.5148466E-03   0.2359452E-03  -0.2000000E-03
   0.4410388E-03   0.2621720E-03  -0.2000000E-03
   0.3993218E-03   0.1944376E-03  -0.2000000E-03
   0.3607322E-03   0.2512060E-03  -0.2000000E-03
   0.2466696E-03   0.3987921E-03  -0.2000000E-03
   0.1905604E-03   0.4067154E-03  -0.2000000E-03
   0.2124045E-03   0.4554169E-03  -0.2000000E-03
   0.2062984E-03   0.3510976E-03  -0.2000000E-03
   0.2737868E-03   0.3390067E-03  -0.2000000E-03
   0.2045598E-04   0.9320765E-03  -0.2000000E-03
  -0.4326222E-05   0.9999906E-03  -0.2000000E-03
   0.7049165E-04   0.9975124E-03  -0.2000000E-03
  -0.4419606E-04   0.9343185E-03  -0.2000000E-03
  -0.7647604E-04   0.9970714E-03  -0.2000000E-03
   0.3886659E-04   0.8637582E-03  -0.2000000E-03
   0.8582935E-04   0.9270051E-03  -0.2000000E-03
   0.1447361E-03   0.9894703E-03  -0.2000000E-03
   0.1831262E-03   0.5116086E-03  -0.2000000E-03
   0.2402209E-03   0.5036538E-03  -0.2000000E-03
   0.2360747E-03   0.5700410E-03  -0.2000000E-03
   0.1572926E-03   0.5805297E-03  -0.2000000E-03
   0.2666682E-03   0.6602697E-03  -0.2000000E-03
   0.2109511E-03   0.6916739E-03  -0.2000000E-03
   0.2802354E-03   0.7181672E-03  -0.2000000E-03
   0.1354213E-03   0.6503133E-03  -0.2000000E-03
   0.2181442E-03   0.6269298E-03  -0.2000000E-03
   0.2997311E-03   0.6045863E-03  -0.2000000E-03
  -0.4470617E-03  -0.8223064E-03  -0.2000000E-03
  -0.4311807E-03  -0.9022656E-03  -0.2000000E-03
  -0.4966741E-03  -0.8679371E-03  -0.2000000E-03
  -0.5115013E-03  -0.7877621E-03  -0.2000000E-03
  -0.5592230E-03  -0.8290173E-03  -0.2000000E-03
  -0.3177385E-03  -0.8850792E-03  -0.2000000E-03
  -0.2921729E-03  -0.9563655E-03  -0.2000000E-03
  -0.3633297E-03  -0.9316606E-03  -0.2000000E-03
  -0.3996558E-03  -0.7808094E-03  -0.2000000E-03
  -0.4001315E-03  -0.7119518E-03  -0.2000000E-03
  -0.3363382E-03  -0.7457907E-03  -0.2000000E-03
  -0.3296197E-03  -0.8150044E-03  -0.2000000E-03
  -0.2466990E-03  -0.8998871E-03  -0.2000000E-03
  -0.2193583E-03  -0.9756444E-03  -0.2000000E-03
  -0.3835210E-03  -0.8557301E-03  -0.2000000E-03
  -0.2715603E-04  -0.6141558E-04  -0.2000000E-03
  -0.5148079E-04  -0.1215552E-03  -0.2000000E-03
   0.8820980E-05  -0.1151098E-03  -0.2000000E-03
   0.8250069E-04  -0.2164809E-03  -0.2000000E-03
  -0.1111354E-03  -0.2284283E-03  -0.2000000E-03
  -0.6529708E-04  -0.1812362E-03  -0.2000000E-03
  -0.4223545E-04  -0.2368239E-03  -0.2000000E-03
   0.2146499E-03  -0.4394065E-03  -0.2000000E-03
   0.2503173E-03  -0.5063042E-03  -0.2000000E-03
   0.1677702E-03  -0.3774978E-03  -0.2000000E-03
   0.1567502E-03  -0.4377560E-03  -0.2000000E-03
   0.1986604E-03  -0.3214247E-03  -0.2000000E-03
   0.1213431E-03  -0.4883004E-03  -0.2000000E-03
   0.1062299E-03  -0.4172356E-03  -0.2000000E-03
  -0.9260487E-04  -0.4543131E-03  -0.2000000E-03
  -0.1197825E-03  -0.5071687E-03  -0.2000000E-03
  -0.1640048E-03  -0.4575914E-03  -0.2000000E-03
  -0.2156758E-03  -0.4964248E-03  -0.2000000E-03
  -0.1976082E-03  -0.4031639E-03  -0.2000000E-03
   0.5393998E-04  -0.4621250E-03  -0.2000000E-03
   0.1972034E-04  -0.5239437E-03  -0.2000000E-03
  -0.1827633E-04  -0.4582355E-03  -0.2000000E-03
  -0.1323273E-03  -0.4000571E-03  -0.2000000E-03
  -0.1762823E-03  -0.3446094E-03  -0.2000000E-03
  -0.7810746E-03  -0.5130100E-03  -0.2000000E-03
  -0.8233951E-03  -0.5674685E-03  -0.2000000E-03
  -0.8635686E-03  -0.5042313E-03  -0.2000000E-03
  -0.7318448E-03  -0.5889860E-03  -0.2000000E-03
  -0.7298988E-03  -0.6835552E-03  -0.2000000E-03
  -0.7786495E-03  -0.6274591E-03  -0.2000000E-03
  -0.7000484E-03  -0.5044214E-03  -0.2000000E-03
  -0.3194945E-03  -0.4598760E-03  -0.2000000E-03
  -0.2793712E-03  -0.4974654E-03  -0.2000000E-03
  -0.3307002E-03  -0.5365970E-03  -0.2000000E-03
  -0.3751550E-03  -0.4932630E-03  -0.2000000E-03
  -0.3974907E-03  -0.6389365E-03  -0.2000000E-03
  -0.4458976E-03  -0.6685711E-03  -0.2000000E-03
  -0.4512717E-03  -0.6045272E-03  -0.2000000E-03
  -0.3940012E-03  -0.5665691E-03  -0.2000000E-03
  -0.4480660E-03  -0.5284983E-03  -0.2000000E-03
  -0.3371599E-03  -0.6041342E-03  -0.2000000E-03
  -0.6440085E-03  -0.5708715E-03  -0.2000000E-03
  -0.6158552E-03  -0.4904623E-03  -0.2000000E-03
  -0.5681592E-03  -0.5375641E-03  -0.2000000E-03
  -0.5780704E-03  -0.6305153E-03  -0.2000000E-03
  -0.6658388E-03  -0.6561167E-03  -0.2000000E-03
  -0.6768009E-03  -0.7361661E-03  -0.2000000E-03
  -0.6070805E-03  -0.7120083E-03  -0.2000000E-03
  -0.6197533E-03  -0.7847967E-03  -0.2000000E-03
  -0.4954687E-03   0.7921500E-03  -0.2000000E-03
  -0.5659715E-03   0.8244248E-03  -0.2000000E-03
  -0.5029676E-03   0.8643053E-03  -0.2000000E-03
  -0.5639622E-03   0.7432918E-03  -0.2000000E-03
  -0.4858695E-03   0.7264406E-03  -0.2000000E-03
  -0.6258287E-03   0.7799605E-03  -0.2000000E-03
  -0.3593305E-03   0.8646907E-03  -0.2000000E-03
  -0.4373935E-03   0.8992702E-03  -0.2000000E-03
  -0.3690499E-03   0.9294096E-03  -0.2000000E-03
  -0.4111074E-03   0.6975145E-03  -0.2000000E-03
  -0.4659710E-03   0.6613391E-03  -0.2000000E-03
  -0.4273882E-03   0.8297612E-03  -0.2000000E-03
  -0.3951580E-04   0.5054212E-04  -0.2000000E-03
  -0.1528015E-04   0.1073308E-03  -0.2000000E-03
  -0.8564233E-04   0.1047591E-03  -0.2000000E-03
  -0.5859160E-04  -0.7712033E-05  -0.2000000E-03
   0.1205746E-03   0.1999336E-03  -0.2000000E-03
   0.6938553E-04   0.1626595E-03  -0.2000000E-03
   0.4735218E-04   0.2190339E-03  -0.2000000E-03
  -0.8872633E-04   0.2218380E-03  -0.2000000E-03
  -0.1206175E-03   0.1593176E-03  -0.2000000E-03
  -0.1452798E-03   0.2170537E-03  -0.2000000E-03
   0.1435773E-03   0.4493254E-03  -0.2000000E-03
   0.8820386E-04   0.4280331E-03  -0.2000000E-03
   0.1447691E-03   0.3814150E-03  -0.2000000E-03
   0.1159239E-03   0.5051218E-03  -0.2000000E-03
   0.7584053E-04   0.7181490E-03  -0.2000000E-03
   0.4646158E-04   0.6299268E-03  -0.2000000E-03
   0.8616781E-04   0.5714828E-03  -0.2000000E-03
   0.5388563E-05   0.5565450E-03  -0.2000000E-03
  -0.2010088E-03   0.3731287E-03  -0.2000000E-03
  -0.2126739E-03   0.4361303E-03  -0.2000000E-03
  -0.1528265E-03   0.4283709E-03  -0.2000000E-03
  -0.1962453E-03   0.3055186E-03  -0.2000000E-03
  -0.2637629E-03   0.3405854E-03  -0.2000000E-03
  -0.8063096E-03   0.4726820E-03  -0.2000000E-03
  -0.8676408E-03   0.4971915E-03  -0.2000000E-03
  -0.8283511E-03   0.5602093E-03  -0.2000000E-03
  -0.7464809E-03   0.4490817E-03  -0.2000000E-03
  -0.7932140E-03   0.3828677E-03  -0.2000000E-03
  -0.7529911E-03   0.5384046E-03  -0.2000000E-03
  -0.7844931E-03   0.6201376E-03  -0.2000000E-03
  -0.3781020E-03   0.4937869E-03  -0.2000000E-03
  -0.3197910E-03   0.4578438E-03  -0.2000000E-03
  -0.3718173E-03   0.4208707E-03  -0.2000000E-03
  -0.4266435E-03   0.4438906E-03  -0.2000000E-03
  -0.5046443E-03   0.6122897E-03  -0.2000000E-03
  -0.4502867E-03   0.5912287E-03  -0.2000000E-03
  -0.5048472E-03   0.5526176E-03  -0.2000000E-03
  -0.5026083E-03   0.4693008E-03  -0.2000000E-03
  -0.4408193E-03   0.5196747E-03  -0.2000000E-03
  -0.3766372E-03   0.5718192E-03  -0.2000000E-03
  -0.6682504E-03   0.4487474E-03  -0.2000000E-03
  -0.7086142E-03   0.3876084E-03  -0.2000000E-03
  -0.8612281E-03   0.4136476E-03  -0.2000000E-03
  -0.8721389E-03   0.3357730E-03  -0.2000000E-03
  -0.9016533E-03   0.4324595E-03  -0.2000000E-03
  -0.9318773E-03   0.3627735E-03  -0.2000000E-03
   0.9237228E-03   0.1860675E-03  -0.2000000E-03
   0.9745547E-03   0.2241497E-03  -0.2000000E-03
   0.9499624E-03  -0.4439826E-04  -0.2000000E-03
   0.9973682E-03  -0.7250311E-04  -0.2000000E-03
   0.7627657E-03   0.5613516E-03  -0.2000000E-03
   0.7801565E-03   0.6255843E-03  -0.2000000E-03
   0.7537598E-03   0.4568832E-03  -0.2000000E-03
   0.8808288E-03   0.3222604E-03  -0.2000000E-03
   0.9549676E-03   0.2967100E-03  -0.2000000E-03
   0.7970698E-03   0.3352499E-03  -0.2000000E-03
   0.7248477E-03   0.2104215E-03  -0.2000000E-03
   0.8267426E-03   0.6276566E-04  -0.2000000E-03
   0.8760369E-03   0.9858490E-04  -0.2000000E-03
   0.8145083E-03  -0.3672424E-03  -0.2000000E-03
   0.7984063E-03  -0.4992046E-03  -0.2000000E-03
   0.8278116E-03  -0.5610061E-03  -0.2000000E-03
   0.5051964E-03  -0.7246957E-04  -0.2000000E-03
   0.8618003E-03   0.8376555E-05  -0.2000000E-03
   0.8165821E-03  -0.5618326E-04  -0.2000000E-03
   0.9336570E-03  -0.1025739E-03  -0.2000000E-03
   0.7264941E-03  -0.8223923E-04  -0.2000000E-03
   0.2784719E-03  -0.5370009E-04  -0.2000000E-03
   0.3094272E-03   0.1157141E-04  -0.2000000E-03
   0.3986500E-03  -0.3911373E-04  -0.2000000E-03
   0.3389264E-03  -0.4724538E-04  -0.2000000E-03
   0.3841528E-03  -0.8701032E-03  -0.2000000E-03
   0.3692602E-03  -0.9293260E-03  -0.2000000E-03
   0.7192940E-03  -0.6199830E-03  -0.2000000E-03
   0.7838100E-03  -0.6210007E-03  -0.2000000E-03
   0.6080555E-03  -0.6498025E-03  -0.2000000E-03
   0.3136562E-03  -0.6380577E-03  -0.2000000E-03
   0.3641795E-03  -0.5796631E-03  -0.2000000E-03
   0.2996231E-03  -0.7062690E-03  -0.2000000E-03
   0.4347957E-03  -0.6275814E-03  -0.2000000E-03
   0.2679379E-03  -0.3094282E-03  -0.2000000E-03
   0.1710731E-03  -0.2655983E-03  -0.2000000E-03
   0.2361210E-03  -0.2520669E-03  -0.2000000E-03
   0.6953899E-03  -0.2042168E-03  -0.2000000E-03
   0.5632194E-03  -0.1578297E-03  -0.2000000E-03
   0.4838229E-03  -0.1893004E-03  -0.2000000E-03
   0.5130907E-03  -0.1227093E-03  -0.2000000E-03
   0.3738461E-03  -0.3415143E-03  -0.2000000E-03
   0.4422121E-03  -0.3440245E-03  -0.2000000E-03
   0.4070268E-03  -0.4183797E-03  -0.2000000E-03
   0.1860275E-03  -0.5026533E-03  -0.2000000E-03
   0.1420600E-03  -0.5486204E-03  -0.2000000E-03
  -0.1701304E-03  -0.5401503E-03  -0.2000000E-03
   0.8369858E-04  -0.5394018E-03  -0.2000000E-03
  -0.5571681E-04  -0.5158856E-03  -0.2000000E-03
  -0.1951099E-05  -0.5716928E-03  -0.2000000E-03
   0.1223377E-03  -0.6256487E-03  -0.2000000E-03
   0.2857456E-03  -0.7862653E-03  -0.2000000E-03
   0.3592239E-03  -0.7572414E-03  -0.2000000E-03
   0.2867076E-03  -0.5727591E-03  -0.2000000E-03
   0.3228932E-03  -0.5073778E-03  -0.2000000E-03
  -0.2450573E-04  -0.9349247E-03  -0.2000000E-03
  -0.7027628E-04  -0.9975276E-03  -0.2000000E-03
   0.6239871E-04  -0.8001559E-03  -0.2000000E-03
   0.9425756E-04  -0.7229157E-03  -0.2000000E-03
   0.3210579E-04  -0.7447858E-03  -0.2000000E-03
   0.4705677E-04  -0.6725389E-03  -0.2000000E-03
   0.2297348E-03  -0.7153426E-03  -0.2000000E-03
   0.1859837E-03  -0.9159020E-03  -0.2000000E-03
   0.4469575E-03   0.7451149E-03  -0.2000000E-03
   0.3125273E-03   0.9047558E-03  -0.2000000E-03
   0.2902214E-03   0.9569595E-03  -0.2000000E-03
   0.6200734E-03   0.7180585E-03  -0.2000000E-03
   0.6767499E-03   0.7362130E-03  -0.2000000E-03
   0.3301047E-03   0.6749271E-03  -0.2000000E-03
   0.1515984E-03   0.6590199E-04  -0.2000000E-03
   0.1739339E-03   0.1327244E-03  -0.2000000E-03
   0.2112127E-03   0.6952792E-04  -0.2000000E-03
   0.2364634E-03   0.1299676E-03  -0.2000000E-03
   0.2081580E-03   0.2054442E-03  -0.2000000E-03
   0.2618232E-03   0.1833688E-03  -0.2000000E-03
   0.1182493E-03   0.1202996E-03  -0.2000000E-03
   0.3298898E-03   0.1912518E-03  -0.2000000E-03
   0.6528227E-03   0.2913226E-03  -0.2000000E-03
   0.7163627E-03   0.3136676E-03  -0.2000000E-03
   0.4715471E-03   0.1950536E-03  -0.2000000E-03
   0.3185217E-03   0.3852030E-03  -0.2000000E-03
   0.3077459E-03   0.3042366E-03  -0.2000000E-03
   0.3382091E-03   0.4697320E-03  -0.2000000E-03
   0.4008024E-03   0.4101401E-03  -0.2000000E-03
   0.2850912E-03   0.2410517E-03  -0.2000000E-03
  -0.1218870E-03   0.9281181E-03  -0.2000000E-03
  -0.1495662E-03   0.9887517E-03  -0.2000000E-03
   0.1485469E-03   0.9146361E-03  -0.2000000E-03
   0.2181734E-03   0.9759100E-03  -0.2000000E-03
   0.9146037E-04   0.8626235E-03  -0.2000000E-03
   0.5737279E-04   0.7955247E-03  -0.2000000E-03
  -0.2551250E-04   0.8660073E-03  -0.2000000E-03
   0.1521719E-03   0.7347679E-03  -0.2000000E-03
   0.3273921E-03   0.8103167E-03  -0.2000000E-03
  -0.5620621E-03  -0.7625098E-03  -0.2000000E-03
  -0.2737737E-03  -0.8415208E-03  -0.2000000E-03
  -0.1736144E-03  -0.9126626E-03  -0.2000000E-03
  -0.1452301E-03  -0.9893979E-03  -0.2000000E-03
  -0.3407611E-03  -0.6769204E-03  -0.2000000E-03
   0.4448665E-04  -0.1658534E-03  -0.2000000E-03
   0.1857290E-04  -0.2253893E-03  -0.2000000E-03
   0.4680078E-04  -0.2640096E-03  -0.2000000E-03
  -0.1036118E-04  -0.2885129E-03  -0.2000000E-03
   0.4235266E-04  -0.3170930E-03  -0.2000000E-03
  -0.1452213E-04  -0.1743280E-03  -0.2000000E-03
  -0.5952507E-03  -0.4094290E-03  -0.2000000E-03
  -0.5526210E-03  -0.4578882E-03  -0.2000000E-03
   0.1166994E-03  -0.3378806E-03  -0.2000000E-03
   0.3036660E-04  -0.3901598E-03  -0.2000000E-03
  -0.8238457E-03  -0.4547136E-03  -0.2000000E-03
  -0.8988951E-03  -0.4381640E-03  -0.2000000E-03
  -0.2596048E-03  -0.4328897E-03  -0.2000000E-03
  -0.5119410E-03  -0.6494108E-03  -0.2000000E-03
  -0.4642764E-03  -0.7326179E-03  -0.2000000E-03
  -0.5097053E-03  -0.5750649E-03  -0.2000000E-03
  -0.5007233E-03  -0.4998736E-03  -0.2000000E-03
  -0.4189456E-03   0.7605580E-03  -0.2000000E-03
  -0.6267119E-03   0.7127807E-03  -0.2000000E-03
  -0.6838844E-03   0.7295904E-03  -0.2000000E-03
  -0.2842764E-03   0.8993997E-03  -0.2000000E-03
  -0.2986472E-03   0.9543636E-03  -0.2000000E-03
  -0.2247653E-03   0.9744129E-03  -0.2000000E-03
  -0.4086803E-03   0.6299516E-03  -0.2000000E-03
   0.1079908E-04   0.1632402E-03  -0.2000000E-03
  -0.2159765E-04   0.2198151E-03  -0.2000000E-03
   0.1130819E-04   0.2640664E-03  -0.2000000E-03
  -0.4647532E-04   0.2774916E-03  -0.2000000E-03
   0.8257843E-05   0.3327598E-03  -0.2000000E-03
  -0.5351081E-04   0.1627168E-03  -0.2000000E-03
   0.8031390E-04   0.3368366E-03  -0.2000000E-03
   0.5199837E-05   0.4063655E-03  -0.2000000E-03
   0.1596609E-03   0.3164818E-03  -0.2000000E-03
   0.1441185E-03   0.2698234E-03  -0.2000000E-03
   0.4014478E-04   0.4904252E-03  -0.2000000E-03
  -0.2982250E-04   0.4810889E-03  -0.2000000E-03
  -0.7438619E-04   0.5539636E-03  -0.2000000E-03
  -0.1893408E-03   0.4867599E-03  -0.2000000E-03
  -0.2388241E-03   0.5414124E-03  -0.2000000E-03
  -0.1617648E-03   0.5507036E-03  -0.2000000E-03
  -0.1337622E-03   0.3561830E-03  -0.2000000E-03
  -0.8150744E-04   0.4177826E-03  -0.2000000E-03
  -0.6236426E-04   0.3453771E-03  -0.2000000E-03
  -0.7192032E-03   0.6089349E-03  -0.2000000E-03
  -0.7355370E-03   0.6774846E-03  -0.2000000E-03
  -0.7053158E-03   0.4999141E-03  -0.2000000E-03
  -0.5660506E-03   0.5271082E-03  -0.2000000E-03
  -0.5762271E-03   0.4645391E-03  -0.2000000E-03
  -0.2631472E-03   0.4110616E-03  -0.2000000E-03
  -0.3308466E-03   0.3693837E-03  -0.2000000E-03
  -0.5307202E-03   0.6671831E-03  -0.2000000E-03
  -0.9090470E-03   0.2536462E-03  -0.2000000E-03
  -0.9757493E-03   0.2188910E-03  -0.2000000E-03
  -0.9564499E-03   0.2918964E-03  -0.2000000E-03
  -0.6161467E-03   0.4148555E-03  -0.2000000E-03
   0.7125181E-03   0.6042997E-03  -0.2000000E-03
   0.7308391E-03   0.6825497E-03  -0.2000000E-03
   0.9041434E-03   0.2520286E-03  -0.2000000E-03
   0.7574930E-03   0.2759823E-03  -0.2000000E-03
   0.7560905E-03   0.1600506E-03  -0.2000000E-03
   0.7755983E-03  -0.2980580E-03  -0.2000000E-03
   0.8635359E-03  -0.1230359E-03  -0.2000000E-03
   0.2339747E-03  -0.1131143E-03  -0.2000000E-03
   0.2741293E-03  -0.1821740E-03  -0.2000000E-03
   0.3125115E-03  -0.8719721E-03  -0.2000000E-03
   0.7474837E-03  -0.5638968E-03  -0.2000000E-03
   0.2041002E-03  -0.1924188E-03  -0.2000000E-03
   0.3887983E-03  -0.4989157E-03  -0.2000000E-03
   0.3467346E-03  -0.4318540E-03  -0.2000000E-03
   0.4200102E-03  -0.2637125E-03  -0.2000000E-03
   0.4810612E-03  -0.2759357E-03  -0.2000000E-03
   0.5397315E-03  -0.2197015E-03  -0.2000000E-03
   0.4795013E-03  -0.4083717E-03  -0.2000000E-03
  -0.2777402E-03  -0.5640373E-03  -0.2000000E-03
  -0.1164557E-03  -0.5679032E-03  -0.2000000E-03
   0.5662770E-04  -0.5963217E-03  -0.2000000E-03
  -0.1054899E-04  -0.6372764E-03  -0.2000000E-03
   0.2583728E-04  -0.8737098E-03  -0.2000000E-03
   0.2465430E-03   0.9180563E-03  -0.2000000E-03
   0.2642636E-03   0.5994979E-04  -0.2000000E-03
   0.3689509E-03   0.1338578E-03  -0.2000000E-03
   0.2910531E-03   0.5258894E-03  -0.2000000E-03
   0.2784459E-03   0.4553129E-03  -0.2000000E-03
   0.5214685E-03   0.2947409E-03  -0.2000000E-03
   0.3785482E-03   0.3254083E-03  -0.2000000E-03
   0.4424484E-03   0.3394920E-03  -0.2000000E-03
   0.4049152E-03   0.4986515E-03  -0.2000000E-03
   0.5209492E-03   0.6388796E-03  -0.2000000E-03
   0.4502604E-03   0.6589467E-03  -0.2000000E-03
   0.3741760E-03   0.6270953E-03  -0.2000000E-03
